Date	Site	Coordinates	Sheet	First Turbidities	First Turbidities Units	Second Turbidities	Second Turbidities Units	Air Temps (C)	Water Temps (C)	pHs	DOs (ppm)	Right Flows	Center Flows	Left Flows	Flow Units	Phosphate	Nitr	Conductivities (uS/cm)	Rain	Benthic Macros	Data Recorder(s)	Notes	
Sat Jun 09 00:00:00 PDT 2018	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[10.0], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[1.2]}	m	{18=[13.5], 19=[15.0], 20=[17.0], 21=[14.0], 22=[15.0], 23=[null]}	{24=[13.0], 25=[14.0], 26=[13.0], 27=[14.0], 28=[14.0], 29=[null]}	{32=[7.5], 33=[7.5], 34=[7.5], 35=[null], 30=[7.5], 31=[8.0]}	{36=[15.0]}	{42=[20.0]}	{48=[null]}	{54=[null]}	null	null	null	{63=[233.0]}	Moderate		All combined, see data sheets for group number and names	Possible issues with flowmeter, or just too low? For site 1, the flow was extremely slow--velocity meter barely moved. Some groups took measurements approx. 4 feet downstream from regular center point.	
Sat Jun 09 00:00:00 PDT 2018	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[10.0], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[1.2]}	m	{18=[14.0], 19=[14.0], 20=[15.0], 21=[15.0], 22=[16.0], 23=[null]}	{24=[14.0], 25=[14.0], 26=[13.0], 27=[14.0], 28=[13.0], 29=[null]}	{32=[7.5], 33=[7.0], 34=[7.0], 35=[null], 30=[7.5], 31=[7.5]}	{36=[14.0]}	{42=[30.0]}	{48=[null]}	{54=[null]}	null	null	null	{63=[229.0]}	Moderate		All combined, see data sheets for group number and names	We saw juvenile salmonids again at both sites.	
Tue Jul 24 00:00:00 PDT 2018	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[null], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[null], 13=[null], 14=[null], 15=[null]}	m	{18=[24.0], 19=[25.0], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[19.0], 25=[18.0], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[7.5], 31=[7.5]}	{36=[11.0]}	{42=[null]}	{48=[174.0]}	{54=[null]}	null	null	null	{63=[285.0]}	None		Trial 1: Anirudh and Kent; Trial 2: Esha, Sriya, Jack	Fishy odor at site 1; it appears that humans partially dammed up site 1 (likely due to kids playing)	
Tue Jul 24 00:00:00 PDT 2018	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[null], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[null], 13=[null], 14=[null], 15=[null]}	m	{18=[23.0], 19=[24.0], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[19.0], 25=[18.0], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[7.5], 31=[7.5]}	{36=[10.0]}	{42=[null]}	{48=[20.0]}	{54=[null]}	null	null	null	{63=[313.0]}	None				
Mon Aug 20 00:00:00 PDT 2018	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[10.0], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[null], 14=[null], 15=[null]}	m	{18=[22.0], 19=[24.0], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[17.0], 25=[18.0], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[7.5], 31=[7.5]}	{36=[11.0]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[295.0]}	None		Juntao Zhong	For both sites: heavy haze from wildfires; water level of stream very low	
Mon Aug 20 00:00:00 PDT 2018	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[10.0], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[null], 14=[null], 15=[null]}	m	{18=[23.5], 19=[26.0], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[17.0], 25=[18.0], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[7.5], 31=[7.5]}	{36=[12.0]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[280.0]}	None		Anirudh Prakash		
Sat Oct 27 00:00:00 PDT 2018	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[null]}	m	{18=[11.0], 19=[12.0], 20=[10.0], 21=[10.0], 22=[null], 23=[null]}	{24=[9.0], 25=[10.0], 26=[9.0], 27=[10.0], 28=[null], 29=[null]}	{32=[8.0], 33=[7.5], 34=[null], 35=[null], 30=[7.5], 31=[7.5]}	{36=[12.0]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[null]}	Very little this fall, less than usual		Trial 1: Esha & Grace; Trail 2: Anirudh, Pranar, Yingqi	Dog went in stream. Stream had less water, slow, thin water. Leaf liter & large woody debris. (I can't read the comments from group 4)	
Sat Oct 27 00:00:00 PDT 2018	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[null]}	m	{18=[10.0], 19=[10.0], 20=[10.0], 21=[10.0], 22=[null], 23=[null]}	{24=[9.0], 25=[10.0], 26=[10.0], 27=[10.0], 28=[null], 29=[null]}	{32=[7.5], 33=[7.5], 34=[null], 35=[null], 30=[7.5], 31=[8.0]}	{36=[12.0]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[null]}	Today no rain		Trial 3: Jack, Matthew, Same; Trail 4: clarrisa, Alaiyah, Aidan	There were students playing in the water before the monitoring. A dog running in stream at site 2	
Sat Nov 10 00:00:00 PST 2018	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[null]}	m	{18=[7.0], 19=[8.0], 20=[8.0], 21=[7.0], 22=[null], 23=[null]}	{24=[8.0], 25=[7.0], 26=[7.0], 27=[8.0], 28=[null], 29=[null]}	{32=[7.5], 33=[7.5], 34=[null], 35=[null], 30=[7.5], 31=[7.5]}	{36=[14.0]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[224.0]}	(no observations for all three groups)		Jack, Ishika	site 1: lots of stacked leaves in stream	
Sat Nov 10 00:00:00 PST 2018	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[null]}	m	{18=[7.0], 19=[6.0], 20=[7.0], 21=[8.0], 22=[null], 23=[null]}	{24=[8.0], 25=[7.0], 26=[7.0], 27=[8.0], 28=[null], 29=[null]}	{32=[7.5], 33=[7.5], 34=[null], 35=[null], 30=[7.5], 31=[7.5]}	{36=[17.0]}	{42=[1068.0]}	{48=[null]}	{54=[null]}	null	null	null	{63=[244.0]}	(no observations)		same as above	lots of leaves on groud. super shallow stream,width 8ft. Saw a dead rainbow trout, Adipose fin visible. Dog at stream at site 2	
Sat Dec 08 00:00:00 PST 2018	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[null], 15=[null]}	m	{18=[3.0], 19=[2.0], 20=[3.0], 21=[4.0], 22=[null], 23=[null]}	{24=[4.0], 25=[3.0], 26=[4.0], 27=[3.5], 28=[null], 29=[null]}	{32=[7.5], 33=[7.5], 34=[null], 35=[null], 30=[7.5], 31=[7.5]}	{36=[15.0]}	{42=[1.13]}	{48=[4.3]}	{54=[1.75]}	null	null	null	{63=[205.0]}	Little Rain in the last week, but rained last night		first trail: Ishika, Sam & Aaliyah; second: Jack Grace & Pranav; third: Juntao & Aidan; fourth: Yingqi, Mahathi & Clarissa.	A few riffle in the stream; there was a tire in the stream at site 1	
Sat Dec 08 00:00:00 PST 2018	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[null], 15=[null]}	m	{18=[2.0], 19=[3.0], 20=[3.5], 21=[10.0], 22=[null], 23=[null]}	{24=[3.0], 25=[3.0], 26=[4.5], 27=[3.0], 28=[null], 29=[null]}	{32=[7.5], 33=[7.5], 34=[null], 35=[null], 30=[7.5], 31=[7.5]}	{36=[13.0]}	{42=[42.0]}	{48=[37.0]}	{54=[null]}	null	null	null	{63=[227.0]}				Site 2 is shallow, sweage smell	
Sat Jan 12 00:00:00 PST 2019	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[null], 15=[null]}	m	{18=[6.0], 19=[7.0], 20=[6.0], 21=[null], 22=[null], 23=[null]}	{24=[7.0], 25=[7.0], 26=[6.0], 27=[null], 28=[null], 29=[null]}	{32=[7.5], 33=[null], 34=[null], 35=[null], 30=[7.0], 31=[7.5]}	{36=[17.0]}	{42=[35.0]}	{48=[55.0]}	{54=[50.0]}	null	null	null	{63=[161.3]}	N/A		Trial 1: Grace, Victoria, Anirudh; 	Water quicker, trees/branches fallen from strom.	
Sat Jan 12 00:00:00 PST 2019	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[null], 15=[null]}	m	{18=[8.0], 19=[9.0], 20=[8.0], 21=[null], 22=[null], 23=[null]}	{24=[7.0], 25=[8.0], 26=[6.0], 27=[null], 28=[null], 29=[null]}	{32=[7.5], 33=[null], 34=[null], 35=[null], 30=[7.5], 31=[7.5]}	{36=[17.0]}	{42=[85.0]}	{48=[61.0]}	{54=[0.0]}	null	null	null	{63=[145.9]}			Trial 2: Clarissa, Josh; Trial 3: Ehsa, Pranav (Krishnan?)	Stream bed appears narrower; Dogs in water	
Sat Feb 02 00:00:00 PST 2019	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[null]}	m	{18=[9.0], 19=[12.0], 20=[9.0], 21=[9.0], 22=[null], 23=[null]}	{24=[7.0], 25=[10.0], 26=[8.0], 27=[7.0], 28=[null], 29=[null]}	{32=[7.5], 33=[7.5], 34=[null], 35=[null], 30=[7.5], 31=[7.5]}	{36=[16.0]}	{42=[30.0]}	{48=[50.0]}	{54=[35.0]}	null	null	null	{63=[145.0]}	0.5 inch		1st trial: Ardn Victoria, Ishika; 2nd: Esha, Sam Aaliyah	Fast Stream, new tributary. Dukuced stack (?) In equipment looks wider/taller.	
Sat Feb 02 00:00:00 PST 2019	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[null]}	m	{18=[10.0], 19=[11.0], 20=[9.0], 21=[9.5], 22=[null], 23=[null]}	{24=[7.0], 25=[10.0], 26=[7.0], 27=[7.0], 28=[null], 29=[null]}	{32=[7.5], 33=[7.5], 34=[null], 35=[null], 30=[7.5], 31=[7.5]}	{36=[15.0]}	{42=[120.0]}	{48=[30.0]}	{54=[null]}	null	null	null	{63=[141.2]}			3rd: Clarrissa, Yingqi; 4th: Jack Pranav, Mahathi		
Sat Mar 09 00:00:00 PST 2019	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[null]}	m	{18=[8.0], 19=[7.0], 20=[4.0], 21=[6.0], 22=[null], 23=[null]}	{24=[5.0], 25=[5.0], 26=[4.0], 27=[4.0], 28=[null], 29=[null]}	{32=[7.5], 33=[7.5], 34=[null], 35=[null], 30=[7.5], 31=[7.5]}	{36=[15.0]}	{42=[35.0]}	{48=[40.0]}	{54=[30.0]}	null	null	null	{63=[142.0]}	Some snow and rain		1st trial: Sam, Victoria, Second trial: Anirudh and Juntao	Stream a little wider, river barricles, sunny	
Sat Mar 09 00:00:00 PST 2019	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[null]}	m	{18=[4.0], 19=[4.0], 20=[4.0], 21=[7.0], 22=[null], 23=[null]}	{24=[3.0], 25=[4.0], 26=[4.0], 27=[6.0], 28=[null], 29=[null]}	{32=[7.5], 33=[7.5], 34=[null], 35=[null], 30=[7.0], 31=[7.5]}	{36=[17.0]}	{42=[85.0]}	{48=[null]}	{54=[null]}	null	null	null	{63=[168.5]}			3rd: Pranav, Ishika; 4th Esha and Grace	a lot of Caddisfly on the rock, so is some bettle larvae and mayflies	
